Date,BTC-USD,ETH-USD,LTC-USD,ADA-USD,XLM-USD,DOGE-USD
2020-12-01,18802.998046875,587.3241577148438,85.4357681274414,0.15598300099372864,0.1844249963760376,0.003335000015795231
2020-12-02,19201.091796875,598.3523559570312,88.85651397705078,0.1585569977760315,0.18515099585056305,0.0033740000799298286
2020-12-03,19445.3984375,616.708740234375,89.09896850585938,0.16421200335025787,0.18430399894714355,0.0034280000254511833
2020-12-04,18699.765625,569.3541870117188,80.01707458496094,0.14824099838733673,0.16285499930381775,0.00329799996688962
2020-12-05,19154.23046875,596.595458984375,83.11872863769531,0.1596679985523224,0.17171800136566162,0.0033970000222325325
2020-12-06,19345.12109375,601.9089965820312,83.55533599853516,0.1588670015335083,0.17563000321388245,0.003387999953702092
2020-12-07,19191.630859375,591.8433837890625,83.62406158447266,0.1541299968957901,0.16845999658107758,0.0033420000690966845
2020-12-08,18321.14453125,554.8277587890625,76.7486572265625,0.1409280002117157,0.15280300378799438,0.0031789999920874834
2020-12-09,18553.916015625,573.4791259765625,77.41098022460938,0.1481650024652481,0.1722240000963211,0.0031580000650137663
2020-12-10,18264.9921875,559.6785278320312,74.82955932617188,0.14199399948120117,0.16110199689865112,0.0031049998942762613
2020-12-11,18058.904296875,545.79736328125,72.08733367919922,0.13944900035858154,0.15117999911308289,0.0030789999291300774
2020-12-12,18803.65625,568.5673217773438,76.70689392089844,0.14445999264717102,0.15895000100135803,0.003163000103086233
2020-12-13,19142.3828125,589.6632080078125,82.00064086914062,0.15396399796009064,0.17485199868679047,0.0032560001127421856
2020-12-14,19246.64453125,586.0111694335938,82.3631591796875,0.15799200534820557,0.1697620004415512,0.0032309999223798513
2020-12-15,19417.076171875,589.3555908203125,81.40067291259766,0.15430499613285065,0.16655699908733368,0.0032059999648481607
2020-12-16,21310.59765625,636.1818237304688,92.78968811035156,0.1675889939069748,0.19140100479125977,0.003415999934077263
2020-12-17,22805.162109375,642.8689575195312,100.9595718383789,0.16348299384117126,0.18593500554561615,0.0037299999967217445
2020-12-18,23137.9609375,654.8119506835938,109.38450622558594,0.16498799622058868,0.18512700498104095,0.0038580000400543213
2020-12-19,23869.83203125,659.2979125976562,120.55890655517578,0.1647139936685562,0.18183700740337372,0.003926999866962433
2020-12-20,23477.294921875,638.2908325195312,114.6659927368164,0.1619880050420761,0.17697900533676147,0.004625000059604645
2020-12-21,22803.08203125,609.81787109375,105.0053939819336,0.15265600383281708,0.16635699570178986,0.004786999896168709
2020-12-22,23783.029296875,634.8541870117188,113.68036651611328,0.15617899596691132,0.16218499839305878,0.0045079998672008514
2020-12-23,23241.345703125,583.714599609375,101.81706237792969,0.13639399409294128,0.12647099792957306,0.003768000053241849
2020-12-24,23735.94921875,611.607177734375,111.56539916992188,0.15288299322128296,0.159620001912117,0.004569999873638153
2020-12-25,24664.791015625,626.4107055664062,126.98359680175781,0.15756399929523468,0.15258699655532837,0.0045819999650120735
2020-12-26,26437.037109375,635.8358154296875,129.45919799804688,0.15782399475574493,0.1470469981431961,0.004494000226259232
2020-12-27,26272.294921875,682.642333984375,127.5169677734375,0.15442200005054474,0.1449729949235916,0.004548000171780586
